
5;5;5531.25;1000;4531.25;0.1;6;0
5;5;5484.38;1062.5;4421.88;0.1;6;1
5;5;5687.5;937.5;4750;0.05;6;2
5;5;5531.25;1046.88;4484.38;0.2;6;3
5;5;5468.75;921.875;4546.88;0.1;6;4
5;5;5421.88;953.125;4468.75;0.15;6;5
5;5;5468.75;906.25;4562.5;0.2;6;6
5;5;5500;875;4625;0.05;6;7
5;5;5468.75;1000;4468.75;0.2;6;8
5;5;5515.62;875;4640.62;0.15;6;9
5;5;5507.81;957.813;4550;0.1;6;0;5;5531.25
