
5;5;5359.38;1015.62;4343.75;0.1;6;0
5;5;5390.62;953.125;4437.5;0.1;6;1
5;5;5390.62;984.375;4406.25;0.05;6;2
5;5;5515.62;921.875;4593.75;0.2;6;3
5;5;5375;1000;4375;0.1;6;4
5;5;5375;890.625;4484.38;0.15;6;5
5;5;5640.62;984.375;4656.25;0.2;6;6
5;5;5515.62;937.5;4578.12;0.05;6;7
5;5;5390.62;921.875;4468.75;0.2;6;8
5;5;5406.25;984.375;4421.88;0.15;6;9
5;5;5435.94;959.375;4476.56;0.1;6;0;5;5359.38
